job_id,title,company,skills_required,location
1947,Quality Analyst,Carter LLC,marketing;ml;aws;sql;nlp;communication;flask,Chandigarh
1948,Software Developer,Anderson-Campbell,project_management;excel,Patiala
1949,HR Executive,"Mcdowell, Cooper and Norman",ml;kubernetes;django,Ludhiana
1950,Full Stack Developer,Hawkins and Sons,nodejs;docker;django;marketing,Firozpur
1951,Software Developer,Sandoval-Watts,ml;dl;nodejs;sql;c++;excel;communication;project_management,Ludhiana
1952,Data Analyst,"Moore, Huffman and Stewart",python;flask;docker;nodejs;aws,Mohali
1953,Quality Analyst,"Evans, Scott and Smith",dl;c++;react;sql;nodejs,Chandigarh
1954,Sales Executive,"Ferguson, Baker and Barker",kubernetes;marketing;communication;python;sales,Jalandhar
1955,Full Stack Developer,Martinez Inc,java;nodejs;excel;ml;react;flask;kubernetes;c++,Patiala
1956,HR Executive,James Ltd,docker;django,Hoshiarpur
1957,Digital Marketer,Nolan LLC,sql;excel;django;docker;python,Jalandhar
1958,Field Officer,Snyder Inc,nodejs;nlp;project_management;docker;sql;sales,Jalandhar
1959,Software Developer,Hart-Harmon,accounting;hr;ml;python,Firozpur
1960,Quality Analyst,"Yang, Mitchell and Campbell",project_management;accounting;excel,Ludhiana
1961,Sales Executive,Wilson PLC,ml;docker;sql;c++;marketing;nodejs;aws,Bathinda
1962,Machine Learning Engineer,"Everett, Li and Garcia",c++;nlp,Patiala
1963,Quality Analyst,Mayo PLC,project_management;sql;aws;flask;docker,Chandigarh
1964,Digital Marketer,"Cook, Kim and Hall",communication;dl;docker;java,Chandigarh
1965,Software Developer,Serrano-Schmidt,communication;python;ml;aws;nlp;flask,Amritsar
1966,Data Analyst,"Jones, Miles and Hanna",flask;dl;accounting;django;c++;hr;ml,Hoshiarpur
1967,Sales Executive,Davis and Sons,accounting;sql;dl;python;c++;excel;react,Patiala
1968,HR Executive,Mayo LLC,nlp;hr;marketing;python;nodejs;sql;flask;dl,Bathinda
1969,Digital Marketer,Ferguson and Sons,nodejs;project_management;communication;kubernetes;aws;react,Jalandhar
1970,Accountant,Watts and Sons,docker;project_management;nlp,Bathinda
1971,Software Developer,"Johnson, Fry and Smith",excel;communication;nlp;kubernetes;sql;dl;project_management,Bathinda
1972,HR Executive,"Huerta, Lester and Sanchez",hr;project_management;ml;python;marketing;nodejs;sales,Mohali
1973,Quality Analyst,"Stewart, Roberts and Ritter",java;marketing,Bathinda
1974,Machine Learning Engineer,"Padilla, Blake and Greene",kubernetes;python;docker,Bathinda
1975,Quality Analyst,Dennis PLC,flask;dl;c++;marketing;project_management;python;accounting,Jalandhar
1976,Digital Marketer,"Hall, Wolf and Vance",c++;communication,Bathinda
1977,Accountant,"Mcguire, Yates and Campbell",nodejs;dl;react;marketing;django,Jalandhar
1978,Software Developer,"Moon, Smith and Mitchell",project_management;sales;marketing;react,Amritsar
1979,Full Stack Developer,Steele LLC,nlp;flask;excel;ml;hr;sales;c++;java,Chandigarh
1980,Sales Executive,Ryan PLC,django;project_management;excel;sql;java,Ludhiana
1981,Field Officer,Lawrence PLC,communication;python;react;django;docker;c++;sales;nlp,Firozpur
1982,Machine Learning Engineer,"Fuller, Banks and Smith",marketing;hr;django;communication;sql;react;c++,Firozpur
1983,Sales Executive,"Brown, Ochoa and Davis",flask;marketing;react;excel;nlp,Ludhiana
1984,Quality Analyst,"Smith, Avila and Washington",python;react;ml;sql;flask;django,Hoshiarpur
1985,Quality Analyst,Pierce PLC,kubernetes;django;nodejs;dl;python;communication;sql;react,Ludhiana
1986,HR Executive,Johnson-Harrison,c++;nodejs;sql;marketing,Hoshiarpur
1987,Software Developer,Thomas-Parker,sql;django,Ludhiana
1988,HR Executive,Campbell Group,nodejs;project_management;kubernetes;python;aws;accounting,Ludhiana
1989,Data Analyst,Welch Ltd,docker;kubernetes;react;accounting;django;sql;marketing;nodejs,Mohali
1990,Data Analyst,Cox Group,ml;nodejs;aws;java;marketing,Bathinda
1991,Full Stack Developer,Steele-Taylor,sales;nodejs;ml;docker;c++;dl;sql,Bathinda
1992,Sales Executive,Foster-Hubbard,python;sales;react,Mohali
1993,Digital Marketer,"Coleman, White and Rodgers",communication;c++,Ludhiana
1994,Full Stack Developer,Luna PLC,hr;nodejs;dl;sql;c++;docker,Mohali
1995,Software Developer,Flores Inc,aws;c++;react,Mohali
1996,HR Executive,Novak-Guerrero,nodejs;react;aws;python;hr;project_management,Patiala
1997,Software Developer,Vazquez Group,accounting;sales;aws,Bathinda
1998,Field Officer,"Young, Rasmussen and Hawkins",ml;accounting;flask;docker;dl,Hoshiarpur
1999,Accountant,Dudley Ltd,marketing;flask,Mohali
2000,HR Executive,Vaughan Group,marketing;django;java;ml;accounting;excel;sales;docker,Mohali
